argument_text,average_strength,argument_id,argument_itself,text,label,mace_label_1,mace_prob_1,mace_label_2,mace_prob_2,mace_label_3,mace_prob_3
Yes I agree beacause People can misuse technology to insult their friends that they hate especially cyber bully. Cyber bully often causes more harm than physical bully. Cyber bully can occur everytime and everywhere.It can lead people to death as the person insulted him/her as the victim feel so hurt....,2.33,arg264016,People can misuse technology to insult their friends that they hate especially cyber bully.,Yes I agree beacause People can misuse technology to insult their friends that they hate especially cyber bully. Cyber bully often causes more harm than physical bully. Cyber bully can occur everytime and everywhere.It can lead people to death as the person insulted him/her as the victim feel so hurt....,2,moderate,0.72902412864569,strong,0.143425845241624,weak,0.127550026112686
"I disagree. Misusues of technology create diseases,like lazinesss,obesity,etc.There is no privacy , and now people are now worried that thier private information is made known to public.",2.0,arg264056,"Misusues of technology create diseases,like lazinesss,obesity,etc","I disagree. Misusues of technology create diseases,like lazinesss,obesity,etc.There is no privacy , and now people are now worried that thier private information is made known to public.",2,moderate,0.72902412864569,strong,0.143425845241624,weak,0.127550026112686
"It is a violation of the separation of church and state, and as such, needs to be removed from government endorsement.",2.0,arg605638,It is a violation of the separation of church and state,"It is a violation of the separation of church and state, and as such, needs to be removed from government endorsement.",2,strong,0.72733409883504,moderate,0.159391308895435,weak,0.113274592269526
he also strengthened power of presidency and expanded the spoils system.,1.67,arg587998,he also strengthened power of presidency and expanded the spoils system.,he also strengthened power of presidency and expanded the spoils system.,2,strong,0.725945307660157,moderate,0.137027346169922,weak,0.137027346169922
Mongol Empire was less patriarchial than most societies at the time,2.0,arg1039223,Mongol Empire was less patriarchial than most societies at the time,Mongol Empire was less patriarchial than most societies at the time,2,strong,0.725307403359555,weak,0.153923721957859,moderate,0.120768874682586
"Let us take the example of a weapon, a mean for a soldier. If it doesnt gets in the hand of a soldier, then it has no use but when it achieves its own end that is to be held in a soldier's hand then it becomes useful and achieves its own end making itself useful. So, means can be useful to achieve the end but before that, they have to achieve their own end",2.0,arg61034,"Let us take the example of a weapon, a mean for a soldier. If it doesnt gets in the hand of a soldier, then it has no use but when it achieves its own end that is to be held in a soldier's hand then it becomes useful and achieves its own end making itself useful. So, means can be useful to achieve the end but before that, they have to achieve their own end","Let us take the example of a weapon, a mean for a soldier. If it doesnt gets in the hand of a soldier, then it has no use but when it achieves its own end that is to be held in a soldier's hand then it becomes useful and achieves its own end making itself useful. So, means can be useful to achieve the end but before that, they have to achieve their own end",2,strong,0.725263996274683,moderate,0.171795383028321,weak,0.102940620696996
"The bash against hypocrites like ""sciencerules"" continues:It seems science disagrees with the snowflake.Mad? I don't care truthphobe.",2.5,arg1071934,It seems science disagrees with the snowflake.Mad?,"The bash against hypocrites like ""sciencerules"" continues:It seems science disagrees with the snowflake.Mad? I don't care truthphobe.",3,weak,0.724175928901155,strong,0.148898665457271,moderate,0.126925405641574
As wrong as being comfortable with your own sexuality could ever be.,2.0,arg230135,As wrong as being comfortable with your own sexuality could ever be.,As wrong as being comfortable with your own sexuality could ever be.,2,weak,0.724175928901155,strong,0.148898665457271,moderate,0.126925405641574
"They should be stopped but the reason isn't because it is unhealthy. It is because of the way they manufacture it,and the world barely knows that the burgers are actually made of, joints, tendons stomachs, eyeballs and other remains of chicken or beef. never ate at mac'donalds again.",2.659189189189189,arg236425," It is because of the way they manufacture it,and the world barely knows that the burgers are actually made of, joints, tendons stomachs, eyeballs and other remains of chicken or beef. ","They should be stopped but the reason isn't because it is unhealthy. It is because of the way they manufacture it,and the world barely knows that the burgers are actually made of, joints, tendons stomachs, eyeballs and other remains of chicken or beef. never ate at mac'donalds again.",3,strong,0.722532342268973,weak,0.176580324973176,moderate,0.100887332757851
no the christians should not stop compaigning against abortion since it is unmoral in their eyes and since they have the freedom of speach but i do belive christian extremists should stop protesting violantly also as robert casey said in 1990 77 percent of people believed that abortion was murder,3.0,arg198574,no the christians should not stop compaigning against abortion since it is unmoral in their eyes and since they have the freedom of speach but i do belive christian extremists should stop protesting violantly also as robert casey said in 1990 77 percent of people believed that abortion was murder,no the christians should not stop compaigning against abortion since it is unmoral in their eyes and since they have the freedom of speach but i do belive christian extremists should stop protesting violantly also as robert casey said in 1990 77 percent of people believed that abortion was murder,3,moderate,0.721361235283622,weak,0.139319382358189,strong,0.139319382358189
"its not hate and aint racist, abraham even owned slave and it started because the south wanted to leave the USA because of the economy and education.",2.6700000000000004,arg70466,abraham even owned slave and it started because the south wanted to leave the USA because of the economy and education.,"its not hate and aint racist, abraham even owned slave and it started because the south wanted to leave the USA because of the economy and education.",3,strong,0.719596556398626,weak,0.163096921199598,moderate,0.117306522401776
No. We need to kick the terrorists' asses .,3.0,arg222267,No. We need to kick the terrorists' asses .,No. We need to kick the terrorists' asses .,3,weak,0.7193488838518,moderate,0.154571740630645,strong,0.126079375517555
"Without cameras and people monitoring over the internet checking to see what people are doing. There would be many more attacks, which could potentially hurt or kills many people in the world",1.336753926701571,arg897912,"Without cameras and people monitoring over the internet checking to see what people are doing. There would be many more attacks, which could potentially hurt or kills many people in the world","Without cameras and people monitoring over the internet checking to see what people are doing. There would be many more attacks, which could potentially hurt or kills many people in the world",1,weak,0.7193488838518,moderate,0.154571740630645,strong,0.126079375517555
I would say that it is relative as different people have their own views. Usually a person would say that his or own country would be the best as it is their home.,2.320674157303371,arg133064,Usually a person would say that his or own country would be the best as it is their home.,I would say that it is relative as different people have their own views. Usually a person would say that his or own country would be the best as it is their home.,2,strong,0.718723202850898,moderate,0.145612674689467,weak,0.135664122459635
I agree with this argument. I think it's our choice to be free or not. People can try to hold you back or try to take it away from you but it's always going to be there. I guess it just depends on how much you want it. Are you willing to die for your freedom or are you going to let it go to live?,2.6700000000000004,arg28685,. People can try to hold you back or try to take it away from you but it's always going to be there. ,I agree with this argument. I think it's our choice to be free or not. People can try to hold you back or try to take it away from you but it's always going to be there. I guess it just depends on how much you want it. Are you willing to die for your freedom or are you going to let it go to live?,3,strong,0.718723202850898,moderate,0.145612674689467,weak,0.135664122459635
"what is this bloody war on Gaza people with million of people have no place to go, no food no water and no shelter from rockets ...it is not an equal fight at all,if israelis have any kind of humanity they will not accept and reject this war...",2.33,arg30093,"it is not an equal fight at all,","what is this bloody war on Gaza people with million of people have no place to go, no food no water and no shelter from rockets ...it is not an equal fight at all,if israelis have any kind of humanity they will not accept and reject this war...",2,strong,0.718723202850898,moderate,0.145612674689467,weak,0.135664122459635
We should have Gym every day because daily exercise is important kids enjoy it and it builds cooperative learning skills and like some other students they aren't healthy and don't get enough sun every day,2.5,arg901382,We should have Gym every day because daily exercise is important kids enjoy it and it builds cooperative learning skills and like some other students they aren't healthy and don't get enough sun every day,We should have Gym every day because daily exercise is important kids enjoy it and it builds cooperative learning skills and like some other students they aren't healthy and don't get enough sun every day,3,strong,0.718723202850898,moderate,0.145612674689467,weak,0.135664122459635
"Yeah there should be action taken. I mean if you think about it, a lot of animals are suffering because of it. Such as the polar bears.",2.414414414414414,arg96211,"Yeah there should be action taken. I mean if you think about it, a lot of animals are suffering because of it. ","Yeah there should be action taken. I mean if you think about it, a lot of animals are suffering because of it. Such as the polar bears.",3,strong,0.718723202850898,moderate,0.145612674689467,weak,0.135664122459635
"Of course: it is backed by scientific evidence, and many decades of research.",3.0,arg535511,"it is backed by scientific evidence, and many decades of research.","Of course: it is backed by scientific evidence, and many decades of research.",3,moderate,0.718402485445748,weak,0.140798757277126,strong,0.140798757277126
No we shouldn't because either way we're all going to die because of all the things that are happening with the world right now and its just a matter of time until we all die,1.862068965517241,arg824481,No we shouldn't because either way we're all going to die because of all the things that are happening with the world right now and its just a matter of time until we all die,No we shouldn't because either way we're all going to die because of all the things that are happening with the world right now and its just a matter of time until we all die,2,moderate,0.718402485445748,weak,0.140798757277126,strong,0.140798757277126
Bender is well known in csc department because Dr. Staley uses it as an automatic grader. Bender barely makes mistake and it has extremely reliable result,2.415584415584416,arg505011,Bender is well known in csc department because Dr. Staley uses it as an automatic grader. Bender barely makes mistake and it has extremely reliable result,Bender is well known in csc department because Dr. Staley uses it as an automatic grader. Bender barely makes mistake and it has extremely reliable result,3,strong,0.718183307958346,moderate,0.164740553260179,weak,0.117076138781475
"The girls would be obliterated I mean come one, how many girls can even dunk? Maybe two or three, they would be blown out of the water.",2.67,arg601925,"The girls would be obliterated I mean come one, how many girls can even dunk? Maybe two or three, they would be blown out of the water.","The girls would be obliterated I mean come one, how many girls can even dunk? Maybe two or three, they would be blown out of the water.",3,strong,0.717572038228737,weak,0.180579102060187,moderate,0.101848859711076
yes i agree . man does every work because of his emotions . man without emotions is like a ship without sailor .,2.11,arg263282,. man does every work because of his emotions . man without emotions is like a ship without sailor .,yes i agree . man does every work because of his emotions . man without emotions is like a ship without sailor .,2,weak,0.717358548148829,strong,0.156910919972821,moderate,0.12573053187835
I think it is good that a African American is a president I mean like it gives more viriity,2.5,arg485586,t is good that a African American is a president I mean like it gives more viriity,I think it is good that a African American is a president I mean like it gives more viriity,3,strong,0.716744100334891,moderate,0.177122965749519,weak,0.10613293391559
"better is ""life in jail"" death would end all and the criminal wouldn't realize his mistakebut spending whole life in jail would be a better punishmentbeing locked for lifetime would make him realize his mistake",2.0,arg46736,"better is ""life in jail"" death would end all and the criminal wouldn't realize his mistakebut spending whole life in jail would be a better punishmentbeing locked for lifetime would make him realize his mistake","better is ""life in jail"" death would end all and the criminal wouldn't realize his mistakebut spending whole life in jail would be a better punishmentbeing locked for lifetime would make him realize his mistake",2,strong,0.716590810716068,moderate,0.164091689673136,weak,0.119317499610796
yes because native Americans used it as a medicine in the days. Amsterdam you can smoke pot there why not Australia?,3.0,arg26532,yes because native Americans used it as a medicine in the days,yes because native Americans used it as a medicine in the days. Amsterdam you can smoke pot there why not Australia?,3,moderate,0.715396842149567,weak,0.181969881331184,strong,0.102633276519249
Should atheist parents be forced to take their kids to church so that they can't be accused of trying to indoctrinate their children?,1.5,arg554078,Should atheist parents be forced to take their kids to church so that they can't be accused of trying to indoctrinate their children?,Should atheist parents be forced to take their kids to church so that they can't be accused of trying to indoctrinate their children?,1,moderate,0.715396842149567,weak,0.181969881331184,strong,0.102633276519249
Those two atomic bomb attacks in Japan killed thousands and thousands of women and children.,3.0,arg632392,Those two atomic bomb attacks in Japan killed thousands and thousands of women and children.,Those two atomic bomb attacks in Japan killed thousands and thousands of women and children.,3,strong,0.715302415000145,weak,0.165594612498581,moderate,0.119102972501274
The search for God and why the evidence just does not support evolution:https://thesearchforgod.org/?gclid=CjwKCAjwsfuYBhAZEiwA5a6CDDILX7OgYJgKQNOmnGM8vzgF 321MBQp6AyWm5u6is10J8610cXkRoCL8UQAvD_BwE,2.233380281690141,arg1071240,The search for God and why the evidence just does not support evolution,The search for God and why the evidence just does not support evolution:https://thesearchforgod.org/?gclid=CjwKCAjwsfuYBhAZEiwA5a6CDDILX7OgYJgKQNOmnGM8vzgF 321MBQp6AyWm5u6is10J8610cXkRoCL8UQAvD_BwE,2,strong,0.715141425766688,weak,0.159620217340596,moderate,0.125238356892716
Okay let me explain this mario suks so what if you can jump like crazy you are horrible .Sonic the heghog is the best any sonic character is awsome f-u mario.,2.5,arg109894,Sonic the heghog is the best any sonic character is awsome f-u mario.,Okay let me explain this mario suks so what if you can jump like crazy you are horrible .Sonic the heghog is the best any sonic character is awsome f-u mario.,3,strong,0.715141425766688,weak,0.159620217340596,moderate,0.125238356892716
"Hitler murdered people because of their race, physical disabilities (mental and physical) and their political behaviour. Although Stalin's regime also killed a number of people but Hitler only focus on getting revenge with the Jews. - Melinda Chen, Swee Ying Yi.",2.67,arg384770,Hitler only focus on getting revenge with the Jews,"Hitler murdered people because of their race, physical disabilities (mental and physical) and their political behaviour. Although Stalin's regime also killed a number of people but Hitler only focus on getting revenge with the Jews. - Melinda Chen, Swee Ying Yi.",3,strong,0.715141425766688,weak,0.159620217340596,moderate,0.125238356892716
"yeah, if they cannot win them by guns, they can surely win them by their sexy looks and beauty!While they keep them busy fucking, we can kill the enemy!",2.0,arg70004,"yeah, if they cannot win them by guns, they can surely win them by their sexy looks and beauty!While they keep them busy fucking, we can kill the enemy!","yeah, if they cannot win them by guns, they can surely win them by their sexy looks and beauty!While they keep them busy fucking, we can kill the enemy!",2,strong,0.715141425766688,weak,0.159620217340596,moderate,0.125238356892716
Guns are an awful thing. This world would be SO much better without them.,1.33,arg103613,This world would be SO much better without them.,Guns are an awful thing. This world would be SO much better without them.,1,weak,0.714159215387023,moderate,0.142920392306489,strong,0.142920392306489
"Cpome on guys, give him a break. I donot like his songs but it doesnt mean you have to be nasty if you r like me",1.5,arg147504,it doesnt mean you have to be nasty if you r like me,"Cpome on guys, give him a break. I donot like his songs but it doesnt mean you have to be nasty if you r like me",1,weak,0.714159215387023,moderate,0.142920392306489,strong,0.142920392306489
"If Roman Catholics are allowed to adopt, then gays should be allowed as well.",2.0,arg163938,"If Roman Catholics are allowed to adopt, then gays should be allowed as well.","If Roman Catholics are allowed to adopt, then gays should be allowed as well.",2,weak,0.714159215387023,moderate,0.142920392306489,strong,0.142920392306489
I wish we could unleash our radicals on Al Qaeda ;),1.5,arg167965,I wish we could unleash our radicals on Al Qaeda ;),I wish we could unleash our radicals on Al Qaeda ;),1,weak,0.714159215387023,moderate,0.142920392306489,strong,0.142920392306489
"The reason we haven't had a major terroristic attack since 2001 is that the terrorists are trying to run from our military. If we suddenly try to make peace with them, they will go all out and attack attack attack. These radical Muslims do not care if we want to be friendly with them. They only want to kill the ""infidels"" and the ""non-believers"", regardless of friendship status!",1.0,arg32995,"The reason we haven't had a major terroristic attack since 2001 is that the terrorists are trying to run from our military. If we suddenly try to make peace with them, they will go all out and attack attack attack. These radical Muslims do not care if we want to be friendly with them. They only want to kill the ""infidels"" and the ""non-believers"", regardless of friendship status!","The reason we haven't had a major terroristic attack since 2001 is that the terrorists are trying to run from our military. If we suddenly try to make peace with them, they will go all out and attack attack attack. These radical Muslims do not care if we want to be friendly with them. They only want to kill the ""infidels"" and the ""non-believers"", regardless of friendship status!",1,weak,0.714159215387023,moderate,0.142920392306489,strong,0.142920392306489
"Neither should be taught in public schools, actually .",2.0,arg383369,"Neither should be taught in public schools, actually .","Neither should be taught in public schools, actually .",2,weak,0.714159215387023,moderate,0.142920392306489,strong,0.142920392306489
NO. Humans and Animals do not have the same worth due to some reasons which are already mentioned above. read it ol.. i agree to many f them.,1.0,arg556543,Humans and Animals do not have the same worth due to some reasons ,NO. Humans and Animals do not have the same worth due to some reasons which are already mentioned above. read it ol.. i agree to many f them.,1,weak,0.714159215387023,moderate,0.142920392306489,strong,0.142920392306489
if a woman that was prego and she got murdered than why is it considered a double homicide,3.0,arg557194,if a woman that was prego and she got murdered than why is it considered a double homicide,if a woman that was prego and she got murdered than why is it considered a double homicide,3,weak,0.714159215387023,moderate,0.142920392306489,strong,0.142920392306489
Because it is simpler and easier to use and does not need to complicate,1.0,arg560675, it is simpler and easier to use and does not need to complicate,Because it is simpler and easier to use and does not need to complicate,1,weak,0.714159215387023,moderate,0.142920392306489,strong,0.142920392306489
"It have a wonderful App and Games ,,, also it have a better look",2.0,arg561403,"It have a wonderful App and Games ,,, also it have a better look","It have a wonderful App and Games ,,, also it have a better look",2,weak,0.714159215387023,moderate,0.142920392306489,strong,0.142920392306489
"""You will be nearer to Heaven through football than through the study of the Gita."" — that is one of the most popular quotes of Swami Vivekananda. There's possibly nothing more to be said.",2.0,arg808642,"""You will be nearer to Heaven through football than through the study of the Gita.","""You will be nearer to Heaven through football than through the study of the Gita."" — that is one of the most popular quotes of Swami Vivekananda. There's possibly nothing more to be said.",2,weak,0.714159215387023,moderate,0.142920392306489,strong,0.142920392306489
"Smoking causes severe long term damages. So yes, I am against it. I also have asthma.",2.975,arg661023,Smoking causes severe long term damages.,"Smoking causes severe long term damages. So yes, I am against it. I also have asthma.",3,weak,0.713963313651882,strong,0.143155498678686,moderate,0.142881187669432
Most individual Muslims are nice people but the extremely devote ones are the trouble makers. But that can be said for most religions. I believe that religion as a whole is anything but peaceful and should eventually be eliminated all together.,1.33,arg326743,I believe that religion as a whole is anything but peaceful and should eventually be eliminated all together.,Most individual Muslims are nice people but the extremely devote ones are the trouble makers. But that can be said for most religions. I believe that religion as a whole is anything but peaceful and should eventually be eliminated all together.,1,strong,0.713876129364513,moderate,0.167258384902435,weak,0.118865485733052
"Soccer requires more technique while in basketball LeBron is always ""injured"" every game. When you play soccer, you have to earn that win! While in basketball you dribble down the court like pussy's ""breaking ankles"" which is no work whatsoever, and you can literally have no brain and be able to play basketball. Soccer all the way!!!",1.6699999999999997,arg814585,"Soccer requires more technique while in basketball LeBron is always ""injured"" every game","Soccer requires more technique while in basketball LeBron is always ""injured"" every game. When you play soccer, you have to earn that win! While in basketball you dribble down the court like pussy's ""breaking ankles"" which is no work whatsoever, and you can literally have no brain and be able to play basketball. Soccer all the way!!!",2,strong,0.713876129364513,moderate,0.167258384902435,weak,0.118865485733052
coke has a good after taste pepsi burns and their are more coke factories than pepsi.,3.0,arg167837,coke has a good after taste pepsi burns and their are more coke factories than pepsi.,coke has a good after taste pepsi burns and their are more coke factories than pepsi.,3,strong,0.711505652818567,moderate,0.149349089408224,weak,0.139145257773209
"No it can't directly but it can provide financial security which can create a feeling of safety, this can lead to a relaxed life= happiness. And in reverse a lack of money can lead to financial hardship which causes stress= less happiness",3.0,arg285369,"No it can't directly but it can provide financial security which can create a feeling of safety, this can lead to a relaxed life= happine","No it can't directly but it can provide financial security which can create a feeling of safety, this can lead to a relaxed life= happiness. And in reverse a lack of money can lead to financial hardship which causes stress= less happiness",3,strong,0.711505652818567,moderate,0.149349089408224,weak,0.139145257773209
"to all the people saying that the bible supports homosexuality. Leviticus 20:13 ""If a man also lie with mankind, as he lieth with a woman, both of them have committed an abomination: they shall surely be put to death; their blood shall be upon them.""",2.0,arg338148," Leviticus 20:13 ""If a man also lie with mankind, as he lieth with a woman, both of them have committed an abomination: they shall surely be put to death; their blood shall be upon them.""","to all the people saying that the bible supports homosexuality. Leviticus 20:13 ""If a man also lie with mankind, as he lieth with a woman, both of them have committed an abomination: they shall surely be put to death; their blood shall be upon them.""",2,strong,0.711505652818567,moderate,0.149349089408224,weak,0.139145257773209
* Announced a new U.S.-Mexico border initiative: http://www.whitehouse.gov/the_press_office/Administration-Officials-Announce-US-Mexico-Border-Security-Policy-A-Comprehensive-Response-and-Commitment,2.0,arg129807,* Announced a new U.S.-Mexico border initiative: http://www.whitehouse.gov/the_press_office/Administration-Officials-Announce-US-Mexico-Border-Security-Policy-A-Comprehensive-Response-and-Commitment,* Announced a new U.S.-Mexico border initiative: http://www.whitehouse.gov/the_press_office/Administration-Officials-Announce-US-Mexico-Border-Security-Policy-A-Comprehensive-Response-and-Commitment,2,strong,0.708899752678829,moderate,0.166954956574003,weak,0.124145290747167
Yeah...................If the president says so!!!!!!!!!!!!!!!!!!!!!!!!!,1.0,arg103549,If the president says so,Yeah...................If the president says so!!!!!!!!!!!!!!!!!!!!!!!!!,1,moderate,0.707976565779532,strong,0.166104294224422,weak,0.125919139996045
Yes I agree. People can misuse technology and bully others through the technology. People often use the internet to cyber bully their victims. Cyber bully often causes more harm than physical bully. Cyber bully can occur anywhere and anytime.,2.33,arg263990,People can misuse technology and bully others through the technology. ,Yes I agree. People can misuse technology and bully others through the technology. People often use the internet to cyber bully their victims. Cyber bully often causes more harm than physical bully. Cyber bully can occur anywhere and anytime.,2,moderate,0.707976565779532,strong,0.166104294224422,weak,0.125919139996045
"There is no problem for people to kill themselves.We don't have the right to control other peoples' lives.If they want to die, let them die.Why make it illegal?",2.67,arg27220,"We don't have the right to control other peoples' lives.If they want to die, let them die.","There is no problem for people to kill themselves.We don't have the right to control other peoples' lives.If they want to die, let them die.Why make it illegal?",3,moderate,0.707976565779532,strong,0.166104294224422,weak,0.125919139996045
Jackson should be on the $20 bill because he wanted to always keep his people happy.,1.67,arg587993,he wanted to always keep his people happy.,Jackson should be on the $20 bill because he wanted to always keep his people happy.,2,moderate,0.707976565779532,strong,0.166104294224422,weak,0.125919139996045
no explanation needed. Cats are very very very very very very very very very very very very very very much better than dogs. Done.,1.6666336633663366,arg1014694,Cats are very very very very very very very very very very very very very very much better than dogs.,no explanation needed. Cats are very very very very very very very very very very very very very very much better than dogs. Done.,1,moderate,0.706916664868956,weak,0.146541667565522,strong,0.146541667565522
Well in general its not completely wrong. For we are people and we have temptations. Some people are more comfortable with their own gender. It's just the way people are.,1.9961176470588236,arg231952,Well in general its not completely wrong. For we are people and we have temptations. Some people are more comfortable with their own gender. It's just the way people are.,Well in general its not completely wrong. For we are people and we have temptations. Some people are more comfortable with their own gender. It's just the way people are.,2,moderate,0.706916664868956,weak,0.146541667565522,strong,0.146541667565522
"It seems religion On general brings a lot of confusion and stress into everyone's life. Am not too reglious, I believe in God and if you truly follow a religion and it makes you a better person so be it..After all, no one knows how we got here... Monkeys??? Nahhh",2.0,arg343959,brings a lot of confusion and stress into everyone's life,"It seems religion On general brings a lot of confusion and stress into everyone's life. Am not too reglious, I believe in God and if you truly follow a religion and it makes you a better person so be it..After all, no one knows how we got here... Monkeys??? Nahhh",2,moderate,0.706916664868956,weak,0.146541667565522,strong,0.146541667565522
"yup,gays should have the right to marry becoz they are attracted to each other...and if they are in true love then they should proceed..and it will also help to decrease the population...........................................",2.612098765432098,arg57182,"yup,gays should have the right to marry becoz they are attracted to each other...","yup,gays should have the right to marry becoz they are attracted to each other...and if they are in true love then they should proceed..and it will also help to decrease the population...........................................",3,moderate,0.706916664868956,weak,0.146541667565522,strong,0.146541667565522
Seeing how people I know who believe in God are so close minded and refuse to even hear facts. I would totally say that Religion is an irrational belief for sure and it's sad because that's what most people believe in.,2.33,arg575741,Seeing how people I know who believe in God are so close minded and refuse to even hear facts.,Seeing how people I know who believe in God are so close minded and refuse to even hear facts. I would totally say that Religion is an irrational belief for sure and it's sad because that's what most people believe in.,2,moderate,0.706916664868956,weak,0.146541667565522,strong,0.146541667565522
Letting Syrians in the states runs the risk of also letting members of isis in to this country. Now let me ask you something do you want another 9/11. They don't like us and we don't like them. So far they haven't done much to European countries but they will surely bring the big guns.,2.67,arg675724,Letting Syrians in the states runs the risk of also letting members of isis in to this country.,Letting Syrians in the states runs the risk of also letting members of isis in to this country. Now let me ask you something do you want another 9/11. They don't like us and we don't like them. So far they haven't done much to European countries but they will surely bring the big guns.,3,moderate,0.706916664868956,weak,0.146541667565522,strong,0.146541667565522
"Healthcare should free for everyone no matter the financial class. People should not have to take life endangering risks to avoid drowning in medical bills. Allowing the government to be in charge of health care wouldn’t be the wisest decision but not having any at all wouldn’t be the best. People are tired of looking for alternatives, what can they do when insurance companies are out to get you.",1.592241379310345,arg993050,Healthcare should free for everyone no matter the financial class. People should not have to take life endangering risks to avoid drowning in medical bills. Allowing the government to be in charge of health care wouldn’t be the wisest decision but not having any at all wouldn’t be the best,"Healthcare should free for everyone no matter the financial class. People should not have to take life endangering risks to avoid drowning in medical bills. Allowing the government to be in charge of health care wouldn’t be the wisest decision but not having any at all wouldn’t be the best. People are tired of looking for alternatives, what can they do when insurance companies are out to get you.",1,moderate,0.706916664868956,weak,0.146541667565522,strong,0.146541667565522
heck no death penalty for me i dont want to die well unless i k\did somthing REALLY that bad but i stand as no,1.5,arg43947,no death penalty for me i dont want to die well unless i k\did somthing REALLY that bad but i stand as no,heck no death penalty for me i dont want to die well unless i k\did somthing REALLY that bad but i stand as no,1,weak,0.706751980641224,moderate,0.151809992430996,strong,0.14143802692778
Monster truck definatly you can stay high up and get through a zombie hoard,2.5,arg238686,you can stay high up and get through a zombie hoard,Monster truck definatly you can stay high up and get through a zombie hoard,3,moderate,0.706717837864714,strong,0.14678171080105,weak,0.146500451334237
"Mac seems more on the beauty seeking side to me because all of their products are well designed, but functionality is always in question when I use a mac.For functionality, compatibility, personalization, PC is the clear winner.",1.9944736842105264,arg13992,"Mac seems more on the beauty seeking side to me because all of their products are well designed, but functionality is always in question when I use a mac.For functionality, compatibility, personalization, PC is the clear winner.","Mac seems more on the beauty seeking side to me because all of their products are well designed, but functionality is always in question when I use a mac.For functionality, compatibility, personalization, PC is the clear winner.",2,weak,0.706495884785715,moderate,0.151942569319227,strong,0.141561545895058
"I say kill 'em, they're a waste of the federal budget. llllllllllllllllll",2.33,arg114278,"I say kill 'em, they're a waste of the federal budget","I say kill 'em, they're a waste of the federal budget. llllllllllllllllll",2,moderate,0.706373279317645,weak,0.179674628457582,strong,0.113952092224773
It's helping the kids illiteracy and english grammar dumb people,2.33,arg499944,It's helping the kids illiteracy and english grammar dumb people,It's helping the kids illiteracy and english grammar dumb people,2,moderate,0.706373279317645,weak,0.179674628457582,strong,0.113952092224773
But you will teach them about evolution and other science-y things. That's kinda the same thing. Instilling in them a mindset. Otherwise they won't know anything. They need a foundation to grow as a person however they want.,1.6072727272727274,arg554618,you will teach them about evolution and other science-y things. That's kinda the same thing. Instilling in them a mindset. Otherwise they won't know anything. They need a foundation to grow as a person however they want.,But you will teach them about evolution and other science-y things. That's kinda the same thing. Instilling in them a mindset. Otherwise they won't know anything. They need a foundation to grow as a person however they want.,1,moderate,0.706373279317645,weak,0.179674628457582,strong,0.113952092224773
"Quebec should not secede because if they do not like their country, then they could just move!!!!!!!! Plus, there is probably a great reason as to why there a 50 states in the U.S. instead of 50 different countries!!!!!!!!!!",1.6111607142857145,arg747042,"Quebec should not secede because if they do not like their country, then they could just move!!!!!!!! Plus, there is probably a great reason as to why there a 50 states in the U.S. instead of 50 different countries!!!!!!!!!!","Quebec should not secede because if they do not like their country, then they could just move!!!!!!!! Plus, there is probably a great reason as to why there a 50 states in the U.S. instead of 50 different countries!!!!!!!!!!",1,moderate,0.706373279317645,weak,0.179674628457582,strong,0.113952092224773
soccer has a more bigger chance of getting an out while basketball is just bouncing a piece of ball.,2.0,arg762366,soccer has a more bigger chance of getting an out while basketball is just bouncing a piece of ball.,soccer has a more bigger chance of getting an out while basketball is just bouncing a piece of ball.,2,moderate,0.706373279317645,weak,0.179674628457582,strong,0.113952092224773
"It's fun to watch both sexes squabble over wholly subjective matters. Idiocy of any nature makes for quality entertainment. That, and if both sexes got along too entirely well, oh how many massive orgies there would be. Horrible, just plain horrible.",2.0,arg105514,"if both sexes got along too entirely well, oh how many massive orgies there would be. Horrible, just plain horrible.","It's fun to watch both sexes squabble over wholly subjective matters. Idiocy of any nature makes for quality entertainment. That, and if both sexes got along too entirely well, oh how many massive orgies there would be. Horrible, just plain horrible.",2,weak,0.70569971220919,moderate,0.147150143895405,strong,0.147150143895405
A whole continent full of Hitlers left to their own devices.......I don't think that would bode well for the rest of the world.,2.0,arg113843,A whole continent full of Hitlers left to their own devices.......I don't think that would bode well for the rest of the world.,A whole continent full of Hitlers left to their own devices.......I don't think that would bode well for the rest of the world.,2,weak,0.70569971220919,moderate,0.147150143895405,strong,0.147150143895405
No way! there is a law in the constitution in the second amendment saying that all men have a right to take up arms.,2.5,arg336143,here is a law in the constitution in the second amendment saying that all men have a right to take up arms.,No way! there is a law in the constitution in the second amendment saying that all men have a right to take up arms.,3,weak,0.70569971220919,moderate,0.147150143895405,strong,0.147150143895405
yep!! tobacco should be banned. all it has ever done is harmed everyone's health!!!! also it is very addictive. so course it should be banned!!!,2.67,arg134984,all it has ever done is harmed everyone's health,yep!! tobacco should be banned. all it has ever done is harmed everyone's health!!!! also it is very addictive. so course it should be banned!!!,3,weak,0.705500403560742,strong,0.147391011716672,moderate,0.147108584722585
Whales have no history of hurting people out in the wild. in captivity whales are killing people around the world.,2.0,arg901347,Whales have no history of hurting people out in the wild. in captivity whales are killing people around the world.,Whales have no history of hurting people out in the wild. in captivity whales are killing people around the world.,2,strong,0.705226226549766,moderate,0.177348558455095,weak,0.117425214995138
